"id";"user_id";"active";"name";"symbol";"date";"net_qty";"avg_price";"ltp";"current_price"
47070;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47071;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47072;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47073;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47074;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47075;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47076;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47077;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47078;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47079;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47080;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47081;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47082;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47083;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47084;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47085;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47086;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47087;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47088;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47089;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47090;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47091;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47092;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47093;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47094;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47095;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47096;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47097;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47098;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47099;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47100;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47101;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47102;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47103;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47104;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47105;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47106;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47107;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47108;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47109;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47110;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47111;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47112;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47113;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47114;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47115;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47116;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47117;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47118;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47119;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47120;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47121;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47122;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47123;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47124;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47125;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47126;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47127;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47128;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47129;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47130;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47131;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47132;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47133;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47134;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47135;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47136;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47137;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47138;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47139;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47140;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47141;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47142;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47143;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47144;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47145;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47146;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47147;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47148;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47149;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47150;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47151;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47152;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47153;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47154;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47155;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47156;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47157;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47158;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47159;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47160;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47161;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47162;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47163;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47164;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47165;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47166;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47167;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47168;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47169;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47170;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47171;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47172;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47173;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47174;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47175;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47176;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47177;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47178;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47179;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47180;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47181;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47182;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47183;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47184;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47185;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47186;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47187;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47188;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47189;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47190;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47191;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47192;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47193;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47194;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47195;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47196;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47197;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47198;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47199;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47200;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47201;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47202;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47203;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47204;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47205;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47206;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47207;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47208;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47209;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47210;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47211;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47212;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47213;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47214;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47215;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47216;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47217;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47218;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47219;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47220;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47221;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47222;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47223;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47224;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47225;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47226;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47227;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47228;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47229;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47230;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47231;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47232;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47233;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47234;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47235;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47236;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47237;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47238;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47239;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47240;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47241;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47242;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47243;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47244;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47245;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47246;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47247;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47248;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47249;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47250;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47251;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47252;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47253;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47254;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47255;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47256;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47257;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47258;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47259;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47260;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47261;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47262;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47263;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47264;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47265;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47266;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47267;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47268;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47269;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47270;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47271;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47272;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47273;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47274;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47275;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47276;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47277;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47278;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47279;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47280;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47281;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47282;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47283;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47284;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47285;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47286;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47287;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47288;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47289;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47290;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47291;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47292;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47293;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47294;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47295;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47296;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47297;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47298;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47299;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47300;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47301;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47302;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47303;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47304;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47305;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47306;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47307;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47308;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47309;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47310;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47311;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47312;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47313;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47314;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47315;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47316;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47317;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47318;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47319;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47320;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47321;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47322;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47323;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47324;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47325;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47326;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
47327;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
47328;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
47329;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
47330;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
47331;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
47332;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
